0.6382045,12.004083,16009
0.6388633,12.004276,16310
0.6398351,12.004252,16611
0.6401052,12.004229,16912
0.6670237,12.003383,17213
0.6626629,12.002834,17514
0.6740342,12.003013,17815
0.6414704,12.002227,18116
0.6443570,12.004038,18417
0.6423994,12.003871,18718
0.6427975,12.004038,19019
0.6426933,12.004098,19320
0.6426079,12.004122,19621
0.6425511,12.004169,19922
0.6431388,12.004050,20223
0.6419870,12.004050,20524
0.6426269,12.004133,20825
0.6437598,12.003979,21126
0.6437929,12.003955,21427
0.6425748,12.004050,21728
0.6412997,12.004133,22029
0.6576954,12.004146,22330
0.6575816,12.003251,22631
0.6587856,12.003227,22932
0.6589231,12.003036,23233
0.6592738,12.003192,23534
0.6590700,12.003240,23835
0.6590795,12.003192,24136
0.6585107,12.003180,24437
0.6582121,12.003263,24738
0.6589705,12.003299,25039
0.6598663,12.003227,25340
0.6589326,12.003132,25641
0.6581836,12.003216,25942
0.6504148,12.003346,26243
0.6508603,12.003656,26544
0.6503105,12.003677,26845
0.6507940,12.003764,27146
0.6515287,12.003704,27447
0.6536190,12.003633,27748
0.6509125,12.003609,28049
0.6504527,12.003561,28350
0.6520501,12.003418,28651
0.6517419,12.003561,28952
0.6508887,12.003693,29253
0.6515998,12.003680,29554
0.6512253,12.003716,29855
0.6503863,12.003680,30156
0.6513059,12.003656,30457
0.6403138,12.003871,30758
0.6406930,12.004241,31059
0.6418211,12.004169,31360
0.6431009,12.004157,31661
0.6418875,12.004109,31962
0.6415794,12.004133,32263
